file_path,betweenness,pagerank,degree,repo_name
.circleci\fetch_doc_logs.py,0.0,0.000684,0,matplotlib/matplotlib
ci\check_version_number.py,0.0,0.000684,1,matplotlib/matplotlib
ci\check_wheel_licenses.py,0.0,0.000684,0,matplotlib/matplotlib
ci\export_sdist_name.py,0.0,0.000684,0,matplotlib/matplotlib
doc\conf.py,0.0,0.000684,3,matplotlib/matplotlib
lib\pylab.py,0.0,0.000684,1,matplotlib/matplotlib
tools\autoclose_prs.py,0.0,0.000684,1,matplotlib/matplotlib
tools\boilerplate.py,0.0,0.000684,3,matplotlib/matplotlib
tools\cache_zenodo_svg.py,0.0,0.000684,0,matplotlib/matplotlib
tools\check_typehints.py,0.0,0.000684,0,matplotlib/matplotlib
tools\generate_matplotlibrc.py,0.0,0.000684,0,matplotlib/matplotlib
tools\gh_api.py,0.0,0.001266,1,matplotlib/matplotlib
tools\github_stats.py,0.0,0.000684,1,matplotlib/matplotlib
tools\make_icons.py,0.0,0.000684,0,matplotlib/matplotlib
tools\memleak.py,0.0,0.000684,3,matplotlib/matplotlib
tools\run_clang_tidy.py,0.0,0.000684,0,matplotlib/matplotlib
tools\run_examples.py,0.0,0.000684,0,matplotlib/matplotlib
tools\stubtest.py,0.0,0.000684,0,matplotlib/matplotlib
tools\subset.py,0.0,0.000684,0,matplotlib/matplotlib
tools\triage_tests.py,0.0,0.000684,1,matplotlib/matplotlib
tools\visualize_tests.py,0.0,0.000684,1,matplotlib/matplotlib
lib\matplotlib\animation.py,5.8e-05,0.000975,5,matplotlib/matplotlib
lib\matplotlib\artist.py,0.007057,0.012791,33,matplotlib/matplotlib
lib\matplotlib\axis.py,0.004291,0.003035,15,matplotlib/matplotlib
lib\matplotlib\backend_bases.py,0.038597,0.015004,40,matplotlib/matplotlib
lib\matplotlib\backend_managers.py,0.0,0.001747,2,matplotlib/matplotlib
lib\matplotlib\backend_tools.py,0.0,0.001017,4,matplotlib/matplotlib
lib\matplotlib\bezier.py,0.0,0.00719,4,matplotlib/matplotlib
lib\matplotlib\category.py,0.0,0.000807,3,matplotlib/matplotlib
lib\matplotlib\cbook.py,0.001884,0.011628,19,matplotlib/matplotlib
lib\matplotlib\cm.py,0.013666,0.020491,10,matplotlib/matplotlib
lib\matplotlib\collections.py,0.032588,0.053106,43,matplotlib/matplotlib
lib\matplotlib\colorbar.py,0.001988,0.002281,9,matplotlib/matplotlib
lib\matplotlib\colorizer.py,0.0,0.005254,6,matplotlib/matplotlib
lib\matplotlib\colors.py,0.005402,0.031921,25,matplotlib/matplotlib
lib\matplotlib\container.py,4e-06,0.002492,6,matplotlib/matplotlib
lib\matplotlib\contour.py,0.002892,0.002454,16,matplotlib/matplotlib
lib\matplotlib\dates.py,3.3e-05,0.002397,11,matplotlib/matplotlib
lib\matplotlib\dviread.py,0.0,0.00085,3,matplotlib/matplotlib
lib\matplotlib\figure.py,0.028393,0.004869,29,matplotlib/matplotlib
lib\matplotlib\font_manager.py,0.007778,0.003411,20,matplotlib/matplotlib
lib\matplotlib\gridspec.py,0.000268,0.003824,11,matplotlib/matplotlib
lib\matplotlib\hatch.py,0.0,0.005879,3,matplotlib/matplotlib
lib\matplotlib\image.py,0.001946,0.002845,14,matplotlib/matplotlib
lib\matplotlib\inset.py,0.0,0.000807,3,matplotlib/matplotlib
lib\matplotlib\layout_engine.py,0.009128,0.001965,5,matplotlib/matplotlib
lib\matplotlib\legend.py,0.002371,0.002404,16,matplotlib/matplotlib
lib\matplotlib\legend_handler.py,1.7e-05,0.00083,5,matplotlib/matplotlib
lib\matplotlib\lines.py,0.004908,0.004948,24,matplotlib/matplotlib
lib\matplotlib\markers.py,0.00286,0.002401,10,matplotlib/matplotlib
lib\matplotlib\mathtext.py,0.00604,0.000964,6,matplotlib/matplotlib
lib\matplotlib\mlab.py,0.0,0.002401,4,matplotlib/matplotlib
lib\matplotlib\offsetbox.py,0.000633,0.001589,13,matplotlib/matplotlib
lib\matplotlib\patches.py,0.008206,0.010795,44,matplotlib/matplotlib
lib\matplotlib\path.py,0.005879,0.030555,40,matplotlib/matplotlib
lib\matplotlib\patheffects.py,0.007286,0.018247,8,matplotlib/matplotlib
lib\matplotlib\pylab.py,0.001021,0.001266,6,matplotlib/matplotlib
lib\matplotlib\pyplot.py,0.136014,0.047026,116,matplotlib/matplotlib
lib\matplotlib\quiver.py,5.1e-05,0.002186,8,matplotlib/matplotlib
lib\matplotlib\rcsetup.py,0.026213,0.020091,12,matplotlib/matplotlib
lib\matplotlib\sankey.py,0.0,0.000684,5,matplotlib/matplotlib
lib\matplotlib\scale.py,7.9e-05,0.002543,6,matplotlib/matplotlib
lib\matplotlib\spines.py,0.000166,0.001385,10,matplotlib/matplotlib
lib\matplotlib\stackplot.py,0.0,0.000807,2,matplotlib/matplotlib
lib\matplotlib\streamplot.py,0.0,0.000807,5,matplotlib/matplotlib
lib\matplotlib\table.py,8e-06,0.000931,8,matplotlib/matplotlib
lib\matplotlib\texmanager.py,0.0,0.001926,4,matplotlib/matplotlib
lib\matplotlib\text.py,0.019377,0.004558,25,matplotlib/matplotlib
lib\matplotlib\textpath.py,0.008764,0.001072,9,matplotlib/matplotlib
